MsgID.LOCAL_VELOCITY,37.0750000,-1.4208362,-5.2247763,0.0175074
MsgID.GLOBAL_POSITION,0.0000000,-122.3955512,37.7932446,3.0180000
MsgID.LOCAL_VELOCITY,0.0000000,-0.6500000,-5.9000000,0.1500000
MsgID.LOCAL_POSITION,37.3260000,-4.1054406,17.8364487,-3.0183182
MsgID.LOCAL_VELOCITY,37.3260000,-0.6500719,-5.9029417,0.1518069
MsgID.LOCAL_POSITION,37.5760000,-4.2378955,16.1236343,-3.0223596
MsgID.LOCAL_VELOCITY,37.5760000,0.1152323,-6.5747719,0.1775526
MsgID.GLOBAL_POSITION,0.0000000,-122.3955705,37.7932434,3.0220000
MsgID.LOCAL_VELOCITY,0.0000000,0.1100000,-6.5700000,0.1700000
MsgID.GLOBAL_POSITION,0.0000000,-122.3955897,37.7932434,3.0160000
MsgID.LOCAL_VELOCITY,0.0000000,0.8500000,-7.1800000,0.2000000
MsgID.LOCAL_POSITION,37.8260000,-4.2346487,14.4175253,-3.0162189
MsgID.LOCAL_VELOCITY,37.8260000,0.8509637,-7.1881986,0.2081456
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956089,37.7932472,3.0080000
MsgID.LOCAL_VELOCITY,0.0000000,1.5500000,-7.7500000,0.2500000
MsgID.LOCAL_POSITION,38.0760000,-3.8099144,12.7083435,-3.0080810
MsgID.LOCAL_VELOCITY,38.0760000,1.5583550,-7.7509317,0.2505975
MsgID.GLOBAL_POSITION,0.0000000,-122.3956333,37.7932517,3.0060000
MsgID.LOCAL_VELOCITY,0.0000000,2.1600000,-8.2500000,0.0900000
MsgID.LOCAL_POSITION,38.3260000,-3.3068714,10.5441999,-3.0063756
MsgID.LOCAL_VELOCITY,38.3260000,2.1618073,-8.2565250,0.0967424
MsgID.GLOBAL_POSITION,0.0000000,-122.3956570,37.7932568,3.0050000
MsgID.LOCAL_VELOCITY,0.0000000,2.4100000,-8.3900000,0.1400000
MsgID.LOCAL_POSITION,38.5760000,-2.7401104,8.4392576,-3.0055842
MsgID.LOCAL_VELOCITY,38.5760000,2.4184501,-8.3909521,0.1433797
MsgID.GLOBAL_POSITION,0.0000000,-122.3956805,37.7932624,3.0040000
MsgID.LOCAL_VELOCITY,0.0000000,2.5900000,-8.4500000,0.0300000
MsgID.LOCAL_POSITION,38.8260000,-2.1282709,6.3430805,-3.0042074
MsgID.LOCAL_VELOCITY,38.8260000,2.5965064,-8.4512777,0.0304655
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957042,37.7932696,3.0000000
MsgID.LOCAL_VELOCITY,0.0000000,2.6900000,-8.4100000,0.1400000
MsgID.LOCAL_POSITION,39.0760000,-1.3199807,4.2414808,-3.0006099
MsgID.LOCAL_VELOCITY,39.0760000,2.6976039,-8.4171066,0.1447644
